threshold,fpr,tpr
0.52710187,0.37584000,0.55064000
0.52720231,0.37584000,0.55040000
0.52711350,0.37584000,0.55056000
0.52713406,0.37584000,0.55048000
0.52706897,0.37592000,0.55064000
0.52699214,0.37600000,0.55072000
0.52699387,0.37600000,0.55064000
0.52697217,0.37608000,0.55072000
0.52697098,0.37616000,0.55072000
0.52694768,0.37624000,0.55072000
0.52691710,0.37632000,0.55080000
0.52692556,0.37632000,0.55072000
0.52688986,0.37640000,0.55080000
0.52687567,0.37640000,0.55096000
0.52688652,0.37640000,0.55088000
0.52687234,0.37648000,0.55096000
0.52679849,0.37656000,0.55120000
0.52684593,0.37656000,0.55096000
0.52681196,0.37656000,0.55112000
0.52681589,0.37656000,0.55104000
0.52679700,0.37656000,0.55128000
0.52679139,0.37664000,0.55128000
0.52678305,0.37672000,0.55128000
0.52677947,0.37680000,0.55128000
0.52676308,0.37680000,0.55136000
0.52676046,0.37680000,0.55144000
0.52673054,0.37688000,0.55152000
0.52674335,0.37688000,0.55144000
0.52669466,0.37696000,0.55160000
0.52669930,0.37696000,0.55152000
0.52666271,0.37704000,0.55176000
0.52667934,0.37704000,0.55160000
0.52664977,0.37712000,0.55192000
0.52665812,0.37712000,0.55176000
0.52665472,0.37712000,0.55184000
0.52664071,0.37720000,0.55200000
0.52664018,0.37720000,0.55208000
0.52664965,0.37720000,0.55192000
0.52663547,0.37728000,0.55216000
0.52663648,0.37728000,0.55208000
0.52658260,0.37736000,0.55232000
0.52662951,0.37736000,0.55216000
0.52662152,0.37736000,0.55224000
0.52644080,0.37744000,0.55256000
0.52645695,0.37744000,0.55248000
0.52653921,0.37744000,0.55232000
0.52646297,0.37744000,0.55240000
0.52643526,0.37752000,0.55264000
0.52643597,0.37752000,0.55256000
0.52643472,0.37752000,0.55272000
0.52641779,0.37752000,0.55280000
0.52640724,0.37760000,0.55288000
0.52640796,0.37760000,0.55280000
0.52640373,0.37768000,0.55288000
0.52637511,0.37776000,0.55288000
0.52637494,0.37784000,0.55288000
0.52637410,0.37792000,0.55288000
0.52634132,0.37792000,0.55296000
0.52629250,0.37800000,0.55304000
0.52626485,0.37800000,0.55312000
0.52631962,0.37800000,0.55296000
0.52625835,0.37808000,0.55312000
0.52625746,0.37808000,0.55320000
0.52623719,0.37816000,0.55320000
0.52622122,0.37824000,0.55320000
0.52621275,0.37832000,0.55320000
0.52620220,0.37840000,0.55328000
0.52618617,0.37840000,0.55344000
0.52620810,0.37840000,0.55320000
0.52619737,0.37840000,0.55336000
0.52615005,0.37848000,0.55344000
0.52614611,0.37848000,0.55352000
0.52609098,0.37856000,0.55360000
0.52613735,0.37856000,0.55352000
0.52608848,0.37864000,0.55360000
0.52608806,0.37872000,0.55360000
0.52607507,0.37880000,0.55360000
0.52607477,0.37888000,0.55360000
0.52603799,0.37888000,0.55368000
0.52600265,0.37896000,0.55376000
0.52602679,0.37896000,0.55368000
0.52597785,0.37904000,0.55376000
0.52596658,0.37912000,0.55376000
0.52596509,0.37920000,0.55376000
0.52594268,0.37928000,0.55376000
0.52592731,0.37936000,0.55376000
0.52592593,0.37944000,0.55376000
0.52587891,0.37952000,0.55376000
0.52587312,0.37960000,0.55376000
0.52585608,0.37968000,0.55376000
0.52580690,0.37976000,0.55376000
0.52578145,0.37984000,0.55384000
0.52580059,0.37984000,0.55376000
0.52576292,0.37992000,0.55384000
0.52573824,0.38000000,0.55384000
0.52570367,0.38000000,0.55416000
0.52571404,0.38000000,0.55408000
0.52572507,0.38000000,0.55400000
0.52570337,0.38000000,0.55424000
0.52572763,0.38000000,0.55392000
0.52568978,0.38008000,0.55424000
0.52568275,0.38008000,0.55432000
0.52567542,0.38016000,0.55432000
0.52566475,0.38024000,0.55440000
0.52566576,0.38024000,0.55432000
0.52564615,0.38032000,0.55440000
0.52562577,0.38040000,0.55440000
0.52559817,0.38040000,0.55448000
0.52551877,0.38048000,0.55488000
0.52557075,0.38048000,0.55472000
0.52552938,0.38048000,0.55480000
0.52557892,0.38048000,0.55456000
0.52559364,0.38048000,0.55448000
0.52557546,0.38048000,0.55464000
0.52550101,0.38056000,0.55488000
0.52546793,0.38064000,0.55496000
0.52548224,0.38064000,0.55488000
0.52546769,0.38072000,0.55496000
0.52545899,0.38080000,0.55496000
0.52540171,0.38080000,0.55520000
0.52545339,0.38080000,0.55512000
0.52545565,0.38080000,0.55504000
0.52539569,0.38088000,0.55520000
0.52535087,0.38096000,0.55528000
0.52535361,0.38096000,0.55520000
0.52534992,0.38096000,0.55536000
0.52531731,0.38104000,0.55536000
0.52526581,0.38112000,0.55544000
0.52531040,0.38112000,0.55536000
0.52526021,0.38120000,0.55544000
0.52524644,0.38128000,0.55544000
0.52521294,0.38136000,0.55552000
0.52514905,0.38136000,0.55560000
0.52524024,0.38136000,0.55544000
0.52514762,0.38144000,0.55560000
0.52512980,0.38152000,0.55560000
0.52512807,0.38160000,0.55568000
0.52512836,0.38160000,0.55560000
0.52508205,0.38168000,0.55576000
0.52509528,0.38168000,0.55568000
0.52506000,0.38168000,0.55584000
0.52505958,0.38176000,0.55584000
0.52505416,0.38184000,0.55584000
0.52503991,0.38192000,0.55584000
0.52503896,0.38200000,0.55584000
0.52501172,0.38200000,0.55600000
0.52503568,0.38200000,0.55592000
0.52498531,0.38208000,0.55600000
0.52497643,0.38216000,0.55600000
0.52497578,0.38224000,0.55600000
0.52496380,0.38232000,0.55600000
0.52495253,0.38232000,0.55608000
0.52491182,0.38240000,0.55608000
0.52488714,0.38248000,0.55616000
0.52490592,0.38248000,0.55608000
0.52487284,0.38256000,0.55624000
0.52488357,0.38256000,0.55616000
0.52485472,0.38264000,0.55624000
0.52484339,0.38272000,0.55624000
0.52478683,0.38280000,0.55648000
0.52478677,0.38280000,0.55656000
0.52479303,0.38280000,0.55640000
0.52482098,0.38280000,0.55632000
0.52475405,0.38280000,0.55672000
0.52483487,0.38280000,0.55624000
0.52475744,0.38280000,0.55664000
0.52475101,0.38288000,0.55680000
0.52472866,0.38288000,0.55688000
0.52475327,0.38288000,0.55672000
0.52472752,0.38296000,0.55688000
0.52469832,0.38304000,0.55720000
0.52472055,0.38304000,0.55688000
0.52471638,0.38304000,0.55704000
0.52471656,0.38304000,0.55696000
0.52469724,0.38304000,0.55728000
0.52470243,0.38304000,0.55712000
0.52465618,0.38312000,0.55736000
0.52466404,0.38312000,0.55728000
0.52464956,0.38320000,0.55736000
0.52464670,0.38320000,0.55752000
0.52464724,0.38320000,0.55744000
0.52461594,0.38328000,0.55752000
0.52459061,0.38336000,0.55760000
0.52460182,0.38336000,0.55752000
0.52454954,0.38344000,0.55760000
0.52451265,0.38352000,0.55760000
0.52447486,0.38360000,0.55760000
0.52444422,0.38368000,0.55776000
0.52447420,0.38368000,0.55760000
0.52447045,0.38368000,0.55768000
0.52442682,0.38376000,0.55776000
0.52442080,0.38376000,0.55784000
0.52441400,0.38384000,0.55784000
0.52439541,0.38392000,0.55792000
0.52439404,0.38392000,0.55800000
0.52440751,0.38392000,0.55784000
0.52435064,0.38400000,0.55816000
0.52436054,0.38400000,0.55808000
0.52438718,0.38400000,0.55800000
0.52432549,0.38400000,0.55824000
0.52429563,0.38408000,0.55832000
0.52428472,0.38408000,0.55840000
0.52429837,0.38408000,0.55824000
0.52427930,0.38408000,0.55848000
0.52420360,0.38416000,0.55856000
0.52417475,0.38416000,0.55864000
0.52427006,0.38416000,0.55848000
0.52416909,0.38416000,0.55872000
0.52411836,0.38424000,0.55872000
0.52407277,0.38424000,0.55888000
0.52408928,0.38424000,0.55880000
0.52406985,0.38424000,0.55896000
0.52403736,0.38432000,0.55896000
0.52403146,0.38440000,0.55896000
0.52401429,0.38448000,0.55896000
0.52397299,0.38456000,0.55896000
0.52397043,0.38464000,0.55904000
0.52397215,0.38464000,0.55896000
0.52391142,0.38472000,0.55920000
0.52395648,0.38472000,0.55912000
0.52390569,0.38472000,0.55928000
0.52389163,0.38472000,0.55936000
0.52395946,0.38472000,0.55904000
0.52387232,0.38480000,0.55936000
0.52386951,0.38480000,0.55944000
0.52384710,0.38488000,0.55944000
0.52376175,0.38496000,0.55976000
0.52379733,0.38496000,0.55960000
0.52377129,0.38496000,0.55968000
0.52382708,0.38496000,0.55944000
0.52380067,0.38496000,0.55952000
0.52372956,0.38504000,0.55984000
0.52374184,0.38504000,0.55976000
0.52372092,0.38512000,0.55984000
0.52369970,0.38520000,0.55984000
0.52368879,0.38528000,0.55992000
0.52369088,0.38528000,0.55984000
0.52368081,0.38536000,0.55992000
0.52363968,0.38544000,0.55992000
0.52363116,0.38552000,0.56000000
0.52363932,0.38552000,0.55992000
0.52362710,0.38560000,0.56000000
0.52362049,0.38568000,0.56000000
0.52356619,0.38576000,0.56008000
0.52359509,0.38576000,0.56000000
0.52355677,0.38576000,0.56016000
0.52351916,0.38584000,0.56032000
0.52349657,0.38584000,0.56040000
0.52353460,0.38584000,0.56024000
0.52354556,0.38584000,0.56016000
0.52348340,0.38592000,0.56040000
0.52345085,0.38592000,0.56056000
0.52344459,0.38592000,0.56064000
0.52344030,0.38592000,0.56072000
0.52343547,0.38592000,0.56080000
0.52346438,0.38592000,0.56048000
0.52342594,0.38592000,0.56088000
0.52342039,0.38600000,0.56088000
0.52340305,0.38608000,0.56096000
0.52340758,0.38608000,0.56088000
0.52339566,0.38608000,0.56104000
0.52339017,0.38616000,0.56104000
0.52338928,0.38616000,0.56112000
0.52335113,0.38624000,0.56128000
0.52330512,0.38624000,0.56144000
0.52334785,0.38624000,0.56136000
0.52337033,0.38624000,0.56112000
0.52336121,0.38624000,0.56120000
0.52328491,0.38632000,0.56144000
0.52327585,0.38640000,0.56144000
0.52326530,0.38648000,0.56144000
0.52326083,0.38656000,0.56144000
0.52325231,0.38656000,0.56152000
0.52324623,0.38664000,0.56152000
0.52323580,0.38672000,0.56152000
0.52320915,0.38680000,0.56160000
0.52322781,0.38680000,0.56152000
0.52320498,0.38680000,0.56168000
0.52319241,0.38688000,0.56176000
0.52320099,0.38688000,0.56168000
0.52318811,0.38696000,0.56176000
0.52318531,0.38704000,0.56176000
0.52316570,0.38704000,0.56184000
0.52309722,0.38712000,0.56184000
0.52309465,0.38720000,0.56184000
0.52309221,0.38720000,0.56192000
0.52308410,0.38728000,0.56192000
0.52303648,0.38736000,0.56200000
0.52304631,0.38736000,0.56192000
0.52303004,0.38744000,0.56208000
0.52303147,0.38744000,0.56200000
0.52301186,0.38744000,0.56224000
0.52301419,0.38744000,0.56216000
0.52298886,0.38760000,0.56232000
0.52299488,0.38760000,0.56224000
0.52294844,0.38768000,0.56232000
0.52293283,0.38784000,0.56240000
0.52293378,0.38784000,0.56232000
0.52292091,0.38792000,0.56240000
0.52290696,0.38800000,0.56248000
0.52291894,0.38800000,0.56240000
0.52285367,0.38808000,0.56280000
0.52286536,0.38808000,0.56264000
0.52283305,0.38808000,0.56296000
0.52285117,0.38808000,0.56288000
0.52285677,0.38808000,0.56272000
0.52287507,0.38808000,0.56256000
0.52290463,0.38808000,0.56248000
0.52282524,0.38816000,0.56296000
0.52282089,0.38824000,0.56296000
0.52279794,0.38832000,0.56304000
0.52281719,0.38832000,0.56296000
0.52276486,0.38840000,0.56304000
0.52272165,0.38840000,0.56312000
0.52268869,0.38848000,0.56320000
0.52271187,0.38848000,0.56312000
0.52267390,0.38856000,0.56336000
0.52268445,0.38856000,0.56320000
0.52268410,0.38856000,0.56328000
0.52267098,0.38864000,0.56336000
0.52266872,0.38872000,0.56336000
0.52265990,0.38880000,0.56336000
0.52263498,0.38880000,0.56344000
0.52263117,0.38888000,0.56344000
0.52259707,0.38896000,0.56344000
0.52252555,0.38904000,0.56360000
0.52256906,0.38904000,0.56352000
0.52258146,0.38904000,0.56344000
0.52252203,0.38912000,0.56360000
0.52250910,0.38920000,0.56360000
0.52248102,0.38920000,0.56368000
0.52247798,0.38928000,0.56368000
0.52245206,0.38928000,0.56376000
0.52243799,0.38936000,0.56392000
0.52245039,0.38936000,0.56376000
0.52244896,0.38936000,0.56384000
0.52240926,0.38944000,0.56400000
0.52238399,0.38944000,0.56408000
0.52241099,0.38944000,0.56392000
0.52236748,0.38952000,0.56408000
0.52232873,0.38960000,0.56432000
0.52235526,0.38960000,0.56408000
0.52232957,0.38960000,0.56424000
0.52233088,0.38960000,0.56416000
0.52232552,0.38968000,0.56432000
0.52230608,0.38976000,0.56432000
0.52228695,0.38984000,0.56432000
0.52227819,0.38992000,0.56440000
0.52228665,0.38992000,0.56432000
0.52225673,0.38992000,0.56448000
0.52224088,0.39000000,0.56472000
0.52220762,0.39000000,0.56488000
0.52218980,0.39000000,0.56496000
0.52217180,0.39000000,0.56504000
0.52225429,0.39000000,0.56456000
0.52224767,0.39000000,0.56464000
0.52225578,0.39000000,0.56448000
0.52222621,0.39000000,0.56480000
0.52216226,0.39008000,0.56504000
0.52215499,0.39008000,0.56512000
0.52215254,0.39016000,0.56512000
0.52214384,0.39024000,0.56512000
0.52208066,0.39032000,0.56520000
0.52208114,0.39032000,0.56512000
0.52201533,0.39040000,0.56528000
0.52207994,0.39040000,0.56520000
0.52200943,0.39048000,0.56528000
0.52199000,0.39048000,0.56544000
0.52199233,0.39048000,0.56536000
0.52197123,0.39056000,0.56544000
0.52197033,0.39056000,0.56552000
0.52193469,0.39064000,0.56568000
0.52196944,0.39064000,0.56552000
0.52195829,0.39064000,0.56560000
0.52192402,0.39072000,0.56576000
0.52189749,0.39072000,0.56584000
0.52192688,0.39072000,0.56568000
0.52180523,0.39080000,0.56632000
0.52185529,0.39080000,0.56608000
0.52187020,0.39080000,0.56600000
0.52184349,0.39080000,0.56624000
0.52188838,0.39080000,0.56584000
0.52188033,0.39080000,0.56592000
0.52185082,0.39080000,0.56616000
0.52179992,0.39080000,0.56640000
0.52177745,0.39088000,0.56640000
0.52176130,0.39096000,0.56640000
0.52174163,0.39104000,0.56640000
0.52173609,0.39112000,0.56640000
0.52173322,0.39112000,0.56648000
0.52166307,0.39120000,0.56672000
0.52170098,0.39120000,0.56656000
0.52170956,0.39120000,0.56648000
0.52169925,0.39120000,0.56664000
0.52165651,0.39128000,0.56672000
0.52165163,0.39136000,0.56672000
0.52164727,0.39144000,0.56680000
0.52159852,0.39144000,0.56704000
0.52162093,0.39144000,0.56696000
0.52163714,0.39144000,0.56688000
0.52165085,0.39144000,0.56672000
0.52159768,0.39152000,0.56704000
0.52158839,0.39160000,0.56704000
0.52157950,0.39168000,0.56704000
0.52151203,0.39176000,0.56712000
0.52149332,0.39176000,0.56728000
0.52156413,0.39176000,0.56704000
0.52150655,0.39176000,0.56720000
0.52148008,0.39184000,0.56728000
0.52147615,0.39192000,0.56728000
0.52146769,0.39200000,0.56728000
0.52139086,0.39208000,0.56768000
0.52138698,0.39208000,0.56776000
0.52145606,0.39208000,0.56736000
0.52141225,0.39208000,0.56760000
0.52146113,0.39208000,0.56728000
0.52142233,0.39208000,0.56752000
0.52145493,0.39208000,0.56744000
0.52127367,0.39216000,0.56808000
0.52138108,0.39216000,0.56776000
0.52132589,0.39216000,0.56792000
0.52134436,0.39216000,0.56784000
0.52128512,0.39216000,0.56800000
0.52126580,0.39224000,0.56808000
0.52124113,0.39232000,0.56808000
0.52123100,0.39240000,0.56808000
0.52121007,0.39248000,0.56808000
0.52118951,0.39248000,0.56824000
0.52119899,0.39248000,0.56816000
0.52118284,0.39256000,0.56824000
0.52117223,0.39264000,0.56832000
0.52117419,0.39264000,0.56824000
0.52112871,0.39264000,0.56840000
0.52111834,0.39272000,0.56840000
0.52111787,0.39272000,0.56848000
0.52107656,0.39280000,0.56864000
0.52110970,0.39280000,0.56856000
0.52111357,0.39280000,0.56848000
0.52106017,0.39288000,0.56872000
0.52107185,0.39288000,0.56864000
0.52105397,0.39296000,0.56872000
0.52104360,0.39296000,0.56896000
0.52105087,0.39296000,0.56880000
0.52105063,0.39296000,0.56888000
0.52099568,0.39304000,0.56928000
0.52102256,0.39304000,0.56904000
0.52100080,0.39304000,0.56920000
0.52099133,0.39304000,0.56936000
0.52102804,0.39304000,0.56896000
0.52100778,0.39304000,0.56912000
0.52097648,0.39312000,0.56936000
0.52096617,0.39320000,0.56936000
0.52093059,0.39328000,0.56944000
0.52093554,0.39328000,0.56936000
0.52093011,0.39336000,0.56944000
0.52091616,0.39344000,0.56944000
0.52081722,0.39344000,0.56968000
0.52090621,0.39344000,0.56952000
0.52088261,0.39344000,0.56960000
0.52080053,0.39352000,0.56968000
0.52079839,0.39360000,0.56968000
0.52078813,0.39368000,0.56976000
0.52079344,0.39368000,0.56968000
0.52074414,0.39376000,0.56984000
0.52076524,0.39376000,0.56976000
0.52074277,0.39384000,0.56984000
0.52072889,0.39392000,0.57000000
0.52073526,0.39392000,0.56984000
0.52073032,0.39392000,0.56992000
0.52071804,0.39400000,0.57000000
0.52068698,0.39408000,0.57000000
0.52066642,0.39408000,0.57008000
0.52065086,0.39416000,0.57016000
0.52065986,0.39416000,0.57008000
0.52062166,0.39424000,0.57024000
0.52062857,0.39424000,0.57016000
0.52061599,0.39432000,0.57024000
0.52060616,0.39440000,0.57024000
0.52057898,0.39448000,0.57032000
0.52058303,0.39448000,0.57024000
0.52056539,0.39456000,0.57048000
0.52057105,0.39456000,0.57032000
0.52056688,0.39456000,0.57040000
0.52050209,0.39464000,0.57056000
0.52054942,0.39464000,0.57048000
0.52044785,0.39472000,0.57080000
0.52047253,0.39472000,0.57064000
0.52048588,0.39472000,0.57056000
0.52046078,0.39472000,0.57072000
0.52042872,0.39480000,0.57080000
0.52040714,0.39488000,0.57080000
0.52040601,0.39488000,0.57088000
0.52038980,0.39488000,0.57096000
0.52036470,0.39496000,0.57096000
0.52036369,0.39504000,0.57096000
0.52032936,0.39512000,0.57104000
0.52035457,0.39512000,0.57096000
0.52031565,0.39520000,0.57112000
0.52031994,0.39520000,0.57104000
0.52028215,0.39528000,0.57120000
0.52030927,0.39528000,0.57112000
0.52027416,0.39536000,0.57128000
0.52027744,0.39536000,0.57120000
0.52025944,0.39544000,0.57128000
0.52025741,0.39552000,0.57128000
0.52022386,0.39560000,0.57128000
0.52020490,0.39568000,0.57128000
0.52019697,0.39576000,0.57128000
0.52018869,0.39584000,0.57128000
0.52016962,0.39584000,0.57136000
0.52014107,0.39592000,0.57144000
0.52014965,0.39592000,0.57136000
0.52012855,0.39600000,0.57144000
0.52007395,0.39600000,0.57160000
0.52011043,0.39600000,0.57152000
0.52004182,0.39608000,0.57160000
0.52003938,0.39616000,0.57160000
0.52003831,0.39624000,0.57160000
0.51997751,0.39632000,0.57184000
0.51998627,0.39632000,0.57168000
0.52002472,0.39632000,0.57160000
0.51996994,0.39632000,0.57192000
0.51997912,0.39632000,0.57176000
0.51995718,0.39640000,0.57200000
0.51995844,0.39640000,0.57192000
0.51994133,0.39648000,0.57200000
0.51993734,0.39656000,0.57200000
0.51992524,0.39664000,0.57208000
0.51993322,0.39664000,0.57200000
0.51987427,0.39672000,0.57208000
0.51987284,0.39680000,0.57208000
0.51986063,0.39688000,0.57216000
0.51982325,0.39688000,0.57232000
0.51982749,0.39688000,0.57224000
0.51978666,0.39688000,0.57240000
0.51986623,0.39688000,0.57208000
0.51978153,0.39696000,0.57240000
0.51977807,0.39704000,0.57240000
0.51976860,0.39712000,0.57240000
0.51976806,0.39720000,0.57240000
0.51969904,0.39728000,0.57256000
0.51976496,0.39728000,0.57240000
0.51968807,0.39728000,0.57264000
0.51968652,0.39728000,0.57272000
0.51970196,0.39728000,0.57248000
0.51967067,0.39736000,0.57272000
0.51965928,0.39744000,0.57272000
